SITE;DATE;ZONE;FROM;TO;VALUE;latWGS84;loWGS84;Aangemaakt op
RUZ01;21/4/2012;Zwa 40-50;14:0;15:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;18:0;19:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 40-50;19:0;20:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;7:0;8:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;8:0;9:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;9:0;10:0;3;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;10:0;11:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;11:0;12:0;2;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;12:0;13:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;13:0;14:0;2;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;15:0;16:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;16:0;17:0;2;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;17:0;18:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;18:0;19:0;2;;;08/07/2016
RUZ01;21/4/2012;Zwa 30-40;20:0;21:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa <=30kmu ;8:0;9:0;1;;;08/07/2016
RUZ01;21/4/2012;Zwa <=30kmu ;10:0;11:0;1;;;08/07/2016
RUZ01;21/4/2012;V85;0:0;1:0;51;;;08/07/2016
RUZ01;21/4/2012;V85;1:0;2:0;52;;;08/07/2016
RUZ01;21/4/2012;V85;2:0;3:0;53;;;08/07/2016
RUZ01;21/4/2012;V85;3:0;4:0;54;;;08/07/2016
RUZ01;21/4/2012;V85;4:0;5:0;55;;;08/07/2016
RUZ01;21/4/2012;V85;5:0;6:0;51;;;08/07/2016
RUZ01;21/4/2012;V85;6:0;7:0;54;;;08/07/2016
RUZ01;21/4/2012;V85;7:0;8:0;50;;;08/07/2016
RUZ01;21/4/2012;V85;8:0;9:0;47;;;08/07/2016
RUZ01;21/4/2012;V85;9:0;10:0;45;;;08/07/2016
RUZ01;21/4/2012;V85;10:0;11:0;43;;;08/07/2016
RUZ01;21/4/2012;V85;11:0;12:0;45;;;08/07/2016
RUZ01;21/4/2012;V85;12:0;13:0;46;;;08/07/2016
RUZ01;21/4/2012;V85;13:0;14:0;45;;;08/07/2016
RUZ01;21/4/2012;V85;14:0;15:0;44;;;08/07/2016
RUZ01;21/4/2012;V85;15:0;16:0;43;;;08/07/2016
RUZ01;21/4/2012;V85;16:0;17:0;44;;;08/07/2016
RUZ01;21/4/2012;V85;17:0;18:0;45;;;08/07/2016
RUZ01;21/4/2012;V85;18:0;19:0;46;;;08/07/2016
RUZ01;21/4/2012;V85;19:0;20:0;47;;;08/07/2016
RUZ01;21/4/2012;V85;20:0;21:0;48;;;08/07/2016
RUZ01;21/4/2012;V85;21:0;22:0;49;;;08/07/2016
RUZ01;21/4/2012;V85;22:0;23:0;50;;;08/07/2016
RUZ01;21/4/2012;V85;23:0;0:0;51;;;08/07/2016
RUZ01;21/4/2012;V50;0:0;1:0;48;;;08/07/2016
RUZ01;21/4/2012;V50;1:0;2:0;49;;;08/07/2016
RUZ01;21/4/2012;V50;2:0;3:0;50;;;08/07/2016
RUZ01;21/4/2012;V50;3:0;4:0;51;;;08/07/2016
RUZ01;21/4/2012;V50;4:0;5:0;46;;;08/07/2016
RUZ01;21/4/2012;V50;5:0;6:0;46;;;08/07/2016
RUZ01;21/4/2012;V50;6:0;7:0;47;;;08/07/2016
RUZ01;21/4/2012;V50;7:0;8:0;45;;;08/07/2016
RUZ01;21/4/2012;V50;8:0;9:0;41;;;08/07/2016
RUZ01;21/4/2012;V50;9:0;10:0;40;;;08/07/2016
RUZ01;21/4/2012;V50;10:0;11:0;37;;;08/07/2016
RUZ01;21/4/2012;V50;11:0;12:0;39;;;08/07/2016
RUZ01;21/4/2012;V50;12:0;13:0;42;;;08/07/2016
RUZ01;21/4/2012;V50;13:0;14:0;40;;;08/07/2016
RUZ01;21/4/2012;V50;14:0;15:0;38;;;08/07/2016
RUZ01;21/4/2012;V50;15:0;16:0;36;;;08/07/2016
RUZ01;21/4/2012;V50;16:0;17:0;39;;;08/07/2016
RUZ01;21/4/2012;V50;17:0;18:0;40;;;08/07/2016
RUZ01;21/4/2012;V50;18:0;19:0;43;;;08/07/2016
RUZ01;21/4/2012;V50;19:0;20:0;44;;;08/07/2016
RUZ01;21/4/2012;V50;20:0;21:0;44;;;08/07/2016
RUZ01;21/4/2012;V50;21:0;22:0;45;;;08/07/2016
RUZ01;21/4/2012;V50;22:0;23:0;46;;;08/07/2016
RUZ01;21/4/2012;V50;23:0;0:0;45;;;08/07/2016
RUZ01;22/4/2012;A;0:0;1:0;191;;;08/07/2016
RUZ01;22/4/2012;A;1:0;2:0;145;;;08/07/2016
RUZ01;22/4/2012;A;2:0;3:0;83;;;08/07/2016
RUZ01;22/4/2012;A;3:0;4:0;65;;;08/07/2016
RUZ01;22/4/2012;A;4:0;5:0;28;;;08/07/2016
RUZ01;22/4/2012;A;5:0;6:0;40;;;08/07/2016
RUZ01;22/4/2012;A;6:0;7:0;80;;;08/07/2016
RUZ01;22/4/2012;A;7:0;8:0;116;;;08/07/2016
RUZ01;22/4/2012;A;8:0;9:0;230;;;08/07/2016
RUZ01;22/4/2012;A;9:0;10:0;413;;;08/07/2016
RUZ01;22/4/2012;A;10:0;11:0;460;;;08/07/2016
RUZ01;22/4/2012;A;11:0;12:0;611;;;08/07/2016
RUZ01;22/4/2012;A;12:0;13:0;512;;;08/07/2016
RUZ01;22/4/2012;A;13:0;14:0;571;;;08/07/2016
RUZ01;22/4/2012;A;14:0;15:0;655;;;08/07/2016
RUZ01;22/4/2012;A;15:0;16:0;546;;;08/07/2016
RUZ01;22/4/2012;A;16:0;17:0;528;;;08/07/2016
RUZ01;22/4/2012;A;17:0;18:0;624;;;08/07/2016
RUZ01;22/4/2012;A;18:0;19:0;494;;;08/07/2016
RUZ01;22/4/2012;A;19:0;20:0;426;;;08/07/2016
RUZ01;22/4/2012;A;20:0;21:0;362;;;08/07/2016
RUZ01;22/4/2012;A;21:0;22:0;282;;;08/07/2016
RUZ01;22/4/2012;A;22:0;23:0;150;;;08/07/2016
RUZ01;22/4/2012;A;23:0;0:0;83;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;0:0;1:0;2;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;1:0;2:0;7;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;2:0;3:0;5;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;3:0;4:0;8;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;4:0;5:0;3;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;5:0;6:0;2;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;6:0;7:0;4;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;7:0;8:0;5;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;8:0;9:0;3;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;10:0;11:0;1;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;12:0;13:0;1;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;13:0;14:0;2;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;14:0;15:0;3;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;16:0;17:0;4;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;17:0;18:0;7;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;19:0;20:0;5;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;20:0;21:0;3;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;21:0;22:0;2;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;22:0;23:0;2;;;08/07/2016
RUZ01;22/4/2012;Lic >60kmu;23:0;0:0;6;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;0:0;1:0;22;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;1:0;2:0;17;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;2:0;3:0;24;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;3:0;4:0;11;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;4:0;5:0;9;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;5:0;6:0;8;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;6:0;7:0;14;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;7:0;8:0;13;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;8:0;9:0;39;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;9:0;10:0;29;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;10:0;11:0;30;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;11:0;12:0;32;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;12:0;13:0;41;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;13:0;14:0;51;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;14:0;15:0;31;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;15:0;16:0;43;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;16:0;17:0;51;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;17:0;18:0;52;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;18:0;19:0;40;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;19:0;20:0;52;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;20:0;21:0;26;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;21:0;22:0;22;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;22:0;23:0;25;;;08/07/2016
RUZ01;22/4/2012;Lic 50-60;23:0;0:0;10;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;0:0;1:0;126;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;1:0;2:0;93;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;2:0;3:0;35;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;3:0;4:0;29;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;4:0;5:0;11;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;5:0;6:0;20;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;6:0;7:0;40;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;7:0;8:0;75;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;8:0;9:0;143;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;9:0;10:0;222;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;10:0;11:0;271;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;11:0;12:0;358;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;12:0;13:0;351;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;13:0;14:0;363;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;14:0;15:0;374;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;15:0;16:0;349;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;16:0;17:0;333;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;17:0;18:0;375;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;18:0;19:0;338;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;19:0;20:0;267;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;20:0;21:0;215;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;21:0;22:0;160;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;22:0;23:0;75;;;08/07/2016
RUZ01;22/4/2012;Lic 40-50;23:0;0:0;41;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;0:0;1:0;19;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;1:0;2:0;10;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;2:0;3:0;5;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;3:0;4:0;4;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;5:0;6:0;3;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;6:0;7:0;4;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;7:0;8:0;3;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;8:0;9:0;19;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;9:0;10:0;108;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;10:0;11:0;94;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;11:0;12:0;137;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;12:0;13:0;73;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;13:0;14:0;88;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;14:0;15:0;162;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;15:0;16:0;85;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;16:0;17:0;81;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;17:0;18:0;117;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;18:0;19:0;71;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;19:0;20:0;43;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;20:0;21:0;44;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;21:0;22:0;42;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;22:0;23:0;9;;;08/07/2016
RUZ01;22/4/2012;Lic 30-40;23:0;0:0;6;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;0:0;1:0;16;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;1:0;2:0;14;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;2:0;3:0;5;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;3:0;4:0;7;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;4:0;5:0;4;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;5:0;6:0;2;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;6:0;7:0;12;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;7:0;8:0;7;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;8:0;9:0;11;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;9:0;10:0;24;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;10:0;11:0;32;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;11:0;12:0;28;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;12:0;13:0;15;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;13:0;14:0;32;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;14:0;15:0;44;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;15:0;16:0;41;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;16:0;17:0;18;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;17:0;18:0;30;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;18:0;19:0;18;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;19:0;20:0;27;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;20:0;21:0;36;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;21:0;22:0;44;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;22:0;23:0;30;;;08/07/2016
RUZ01;22/4/2012;Lic <=30kmu ;23:0;0:0;15;;;08/07/2016
RUZ01;22/4/2012;Med >60kmu;2:0;3:0;1;;;08/07/2016
RUZ01;22/4/2012;Med >60kmu;5:0;6:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;2:0;3:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;3:0;4:0;2;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;4:0;5:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;6:0;7:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;7:0;8:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;8:0;9:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;11:0;12:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;14:0;15:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;18:0;19:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 50-60;22:0;23:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;1:0;2:0;2;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;2:0;3:0;2;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;5:0;6:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;8:0;9:0;3;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;9:0;10:0;9;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;10:0;11:0;8;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;11:0;12:0;4;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;12:0;13:0;3;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;13:0;14:0;3;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;14:0;15:0;3;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;16:0;17:0;5;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;17:0;18:0;3;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;18:0;19:0;5;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;19:0;20:0;5;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;20:0;21:0;2;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;21:0;22:0;4;;;08/07/2016
RUZ01;22/4/2012;Med 40-50;23:0;0:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 30-40;9:0;10:0;6;;;08/07/2016
RUZ01;22/4/2012;Med 30-40;10:0;11:0;5;;;08/07/2016
RUZ01;22/4/2012;Med 30-40;11:0;12:0;5;;;08/07/2016
RUZ01;22/4/2012;Med 30-40;12:0;13:0;3;;;08/07/2016
RUZ01;22/4/2012;Med 30-40;13:0;14:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 30-40;14:0;15:0;4;;;08/07/2016
RUZ01;22/4/2012;Med 30-40;15:0;16:0;2;;;08/07/2016
RUZ01;22/4/2012;Med 30-40;16:0;17:0;1;;;08/07/2016
RUZ01;22/4/2012;Med 30-40;17:0;18:0;4;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;0:0;1:0;4;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;2:0;3:0;1;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;3:0;4:0;1;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;5:0;6:0;2;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;6:0;7:0;2;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;7:0;8:0;7;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;8:0;9:0;4;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;9:0;10:0;6;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;10:0;11:0;9;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;11:0;12:0;11;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;12:0;13:0;8;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;13:0;14:0;10;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;14:0;15:0;13;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;15:0;16:0;10;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;16:0;17:0;13;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;17:0;18:0;9;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;18:0;19:0;8;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;19:0;20:0;8;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;20:0;21:0;12;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;21:0;22:0;3;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;22:0;23:0;5;;;08/07/2016
RUZ01;22/4/2012;Med <=30kmu ;23:0;0:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa 40-50;2:0;3:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa 40-50;3:0;4:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa 40-50;6:0;7:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa 40-50;10:0;11:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa 40-50;12:0;13:0;2;;;08/07/2016
RUZ01;22/4/2012;Zwa 40-50;13:0;14:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa 40-50;14:0;15:0;2;;;08/07/2016
RUZ01;22/4/2012;Zwa 40-50;18:0;19:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa 40-50;19:0;20:0;3;;;08/07/2016
RUZ01;22/4/2012;Zwa 30-40;8:0;9:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa 30-40;11:0;12:0;3;;;08/07/2016
RUZ01;22/4/2012;Zwa 30-40;14:0;15:0;2;;;08/07/2016
RUZ01;22/4/2012;Zwa 30-40;18:0;19:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa <=30kmu ;13:0;14:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa <=30kmu ;15:0;16:0;1;;;08/07/2016
RUZ01;22/4/2012;Zwa <=30kmu ;17:0;18:0;1;;;08/07/2016
RUZ01;22/4/2012;V85;0:0;1:0;50;;;08/07/2016
RUZ01;22/4/2012;V85;1:0;2:0;51;;;08/07/2016
RUZ01;22/4/2012;V85;2:0;3:0;52;;;08/07/2016
RUZ01;22/4/2012;V85;3:0;4:0;53;;;08/07/2016
RUZ01;22/4/2012;V85;4:0;5:0;54;;;08/07/2016
RUZ01;22/4/2012;V85;5:0;6:0;55;;;08/07/2016
RUZ01;22/4/2012;V85;6:0;7:0;52;;;08/07/2016
RUZ01;22/4/2012;V85;7:0;8:0;51;;;08/07/2016
RUZ01;22/4/2012;V85;8:0;9:0;51;;;08/07/2016
RUZ01;22/4/2012;V85;9:0;10:0;48;;;08/07/2016
RUZ01;22/4/2012;V85;10:0;11:0;48;;;08/07/2016
RUZ01;22/4/2012;V85;11:0;12:0;47;;;08/07/2016
RUZ01;22/4/2012;V85;12:0;13:0;49;;;08/07/2016
RUZ01;22/4/2012;V85;13:0;14:0;49;;;08/07/2016
RUZ01;22/4/2012;V85;14:0;15:0;47;;;08/07/2016
RUZ01;22/4/2012;V85;15:0;16:0;48;;;08/07/2016
RUZ01;22/4/2012;V85;16:0;17:0;49;;;08/07/2016
RUZ01;22/4/2012;V85;17:0;18:0;49;;;08/07/2016
RUZ01;22/4/2012;V85;18:0;19:0;48;;;08/07/2016
RUZ01;22/4/2012;V85;19:0;20:0;49;;;08/07/2016
RUZ01;22/4/2012;V85;20:0;21:0;49;;;08/07/2016
RUZ01;22/4/2012;V85;21:0;22:0;49;;;08/07/2016
RUZ01;22/4/2012;V85;22:0;23:0;50;;;08/07/2016
RUZ01;22/4/2012;V85;23:0;0:0;51;;;08/07/2016
RUZ01;22/4/2012;V50;0:0;1:0;45;;;08/07/2016
RUZ01;22/4/2012;V50;1:0;2:0;46;;;08/07/2016
RUZ01;22/4/2012;V50;2:0;3:0;49;;;08/07/2016
RUZ01;22/4/2012;V50;3:0;4:0;47;;;08/07/2016
RUZ01;22/4/2012;V50;4:0;5:0;47;;;08/07/2016
RUZ01;22/4/2012;V50;5:0;6:0;47;;;08/07/2016
RUZ01;22/4/2012;V50;6:0;7:0;47;;;08/07/2016
RUZ01;22/4/2012;V50;7:0;8:0;46;;;08/07/2016
RUZ01;22/4/2012;V50;8:0;9:0;46;;;08/07/2016
RUZ01;22/4/2012;V50;9:0;10:0;43;;;08/07/2016
RUZ01;22/4/2012;V50;10:0;11:0;43;;;08/07/2016
RUZ01;22/4/2012;V50;11:0;12:0;42;;;08/07/2016
RUZ01;22/4/2012;V50;12:0;13:0;44;;;08/07/2016
RUZ01;22/4/2012;V50;13:0;14:0;44;;;08/07/2016
RUZ01;22/4/2012;V50;14:0;15:0;42;;;08/07/2016
RUZ01;22/4/2012;V50;15:0;16:0;44;;;08/07/2016
RUZ01;22/4/2012;V50;16:0;17:0;44;;;08/07/2016
RUZ01;22/4/2012;V50;17:0;18:0;43;;;08/07/2016
RUZ01;22/4/2012;V50;18:0;19:0;44;;;08/07/2016
RUZ01;22/4/2012;V50;19:0;20:0;45;;;08/07/2016
RUZ01;22/4/2012;V50;20:0;21:0;44;;;08/07/2016
RUZ01;22/4/2012;V50;21:0;22:0;44;;;08/07/2016
RUZ01;22/4/2012;V50;22:0;23:0;45;;;08/07/2016
RUZ01;22/4/2012;V50;23:0;0:0;45;;;08/07/2016
RUZ01;23/4/2012;A;0:0;1:0;36;;;08/07/2016
RUZ01;23/4/2012;A;1:0;2:0;25;;;08/07/2016
RUZ01;23/4/2012;A;2:0;3:0;18;;;08/07/2016
RUZ01;23/4/2012;A;3:0;4:0;16;;;08/07/2016
RUZ01;23/4/2012;A;4:0;5:0;36;;;08/07/2016
RUZ01;23/4/2012;A;5:0;6:0;118;;;08/07/2016
RUZ01;23/4/2012;A;6:0;7:0;322;;;08/07/2016
RUZ01;23/4/2012;A;7:0;8:0;909;;;08/07/2016
RUZ01;23/4/2012;A;8:0;9:0;997;;;08/07/2016
RUZ01;23/4/2012;A;9:0;10:0;739;;;08/07/2016
RUZ01;23/4/2012;A;10:0;11:0;661;;;08/07/2016
